286,2
287,2
288,2
289,2
290,2
291,2
292,2
293,2
294,2
295,2
296,2
297,2
298,2
299,2
300,2
301,2
302,2
303,2
304,2
305,2
306,2
307,2
308,2
309,2
310,2
311,2
312,2
313,2
314,2
315,2
316,2
317,2
318,2
319,2
320,2
321,2
322,2
323,2
324,2
325,2
326,2
327,2
328,2
329,2
330,2
331,2
332,2
333,2
334,2
335,2
336,2
337,2
338,2
340,2
341,2
342,2
343,2
344,2
345,2
346,2
347,2
348,2
349,2
350,2
351,2
352,2
353,2
354,2
356,2
357,2
358,2
359,2
360,2
361,2
362,2
363,2
364,2
365,2
366,2
367,2
368,2
369,2
370,2
371,2
377,2
378,2
379,2
380,2
381,2
382,2
383,2
384,2
385,2
386,2
387,2
388,2
389,2
390,2
391,2
392,2
393,2
394,2
395,2
396,2
397,2
398,2
399,2
400,2
402,2
403,2
404,2
405,2
406,2
407,2
408,2
409,2
410,2
411,2
412,2
413,2
414,2
415,2
416,2
417,2
418,2
419,2
421,2
422,2
422,74
423,2
425,2
426,2
427,2
428,2
429,2
430,2
431,2
432,2
433,2
434,2
435,2
436,2
437,2
438,2
439,2
440,2
441,2
442,2
443,2
444,2
445,2
446,2
447,2
448,2
449,2
450,2
451,2
452,2
453,2
454,2
455,2
456,2
457,2
458,2
459,2
460,2
461,2
462,2
463,2
464,2
465,2
466,2
467,2
468,2
470,2
471,2
471,19
472,2
472,19
473,2
473,19
474,2
474,19
475,2
475,19
477,2
478,2
478,31
479,2
480,2
481,2
482,2
483,2
484,2
485,2
486,2
487,2
488,2
489,2
490,2
491,2
492,2
493,2
494,2
495,2
496,2
497,2
498,67
499,67
500,2
501,2
502,2
503,2
504,2
505,2
506,11
507,11
508,11
509,11
510,11
511,11
512,12
513,11
514,12
515,12
516,11
517,11
518,12
519,11
520,11
521,11
522,11
523,11
524,12
525,11
526,12
527,11
528,11
529,12
530,12
531,11
532,11
533,11
534,11
535,12
536,11
537,12
538,11
539,12
540,12
541,11
542,11
543,11
544,11
545,11
546,12
547,14
548,68
550,14
551,14
552,14
553,14
553,46
555,14
555,46
557,14
557,46
558,14
558,46
560,14
560,46
561,14
561,46
562,14
562,46
563,14
563,46
564,14
564,46
565,14
565,46
566,14
566,46
567,14
567,46
568,14
568,46
569,14
569,46
570,14
570,46
571,14
573,14
574,14
575,14
576,14
578,14
578,46
579,14
579,46
580,14
580,46
581,14
583,14
583,46
584,14
585,14
586,14
587,14
588,14
589,14
590,14
591,14
591,46
592,14
593,14
594,14
595,14
596,14
597,14
598,14
600,14
601,14
602,14
603,14
604,14
607,14
608,14
609,14
610,14
611,14
612,14
613,14
614,14
615,14
616,14
616,46
617,14
618,14
619,14
620,14
621,14
622,14
623,14
624,14
625,14
626,14
627,14
628,14
629,14
629,46
631,14
631,46
632,14
632,46
633,14
633,46
634,14
635,14
636,14
636,46
637,14
638,14
638,46
639,14
639,46
640,14
640,46
641,14
642,14
643,14
644,15
645,15
646,15
648,15
648,31
649,15
650,15
651,15
652,15
654,15
655,15
656,15
657,31
658,31
659,31
660,15
660,31
661,15
661,31
662,15
664,31
664,71
665,15
665,71
667,15
668,15
669,15
669,31
670,31
671,15
671,31
672,15
673,15
674,15
675,15
675,31
676,15
676,31
677,15
679,15
679,31
680,15
681,31
682,15
682,31
683,15
683,98
684,15
684,98
685,15
686,15
687,15
688,15
689,31
690,15
691,15
692,31
693,24
694,16
695,16
696,16
697,16
697,101
698,16
699,16
700,16
701,16
702,16
703,16
704,16
705,16
706,16
707,16
708,16
709,16
710,16
711,16
712,16
713,16
713,101
714,16
715,16
716,16
717,16
718,16
719,16
720,16
721,16
722,16
723,16
724,16
725,16
726,16
727,16
728,16
728,101
729,16
729,101
730,16
730,101
732,16
732,101
734,16
734,101
735,16
735,101
736,16
737,16
738,16
739,16
740,16
740,101
741,16
741,101
742,16
742,101
743,16
743,101
744,16
744,101
745,16
746,16
746,26
747,16
747,26
748,16
748,101
749,16
750,16
751,16
752,16
753,16
754,16
755,16
756,16
757,31
758,16
759,16
760,16
761,16
762,16
763,16
764,16
765,16
766,16
767,16
768,16
768,31
770,16
772,16
772,101
773,16
774,42
774,101
775,16
775,101
776,16
777,16
778,16
779,16
780,16
781,17
782,17
784,17
785,17
786,17
787,17
788,17
789,17
790,17
791,17
792,17
793,17
794,17
795,17
796,17
797,17
798,17
799,17
801,17
802,17
803,17
804,17
805,17
806,17
807,17
808,17
809,17
810,17
811,17
812,17
813,17
814,17
815,17
816,17
817,17
818,17
819,17
820,17
821,17
822,17
823,17
824,17
825,17
826,17
827,17
828,17
829,17
830,17
831,17
832,17
833,17
834,17
836,17
837,17
838,17
839,17
840,17
841,17
842,17
843,17
844,17
845,17
846,17
847,17
848,17
849,17
850,17
851,17
852,17
853,17
855,17
856,17
857,17
858,17
859,17
860,17
861,17
862,17
863,18
864,18
865,18
866,18
867,18
868,18
869,18
870,18
871,18
872,18
873,18
874,18
875,18
876,18
877,18
878,18
879,18
880,18
881,18
882,18
883,19
883,31
884,19
884,31
885,19
886,31
887,31
888,19
889,19
890,19
891,19
893,19
893,33
894,33
895,33
896,31
896,33
898,19
899,19
900,19
900,46
901,31
901,46
902,19
903,19
904,19
904,31
905,31
905,46
906,19
906,31
907,39
909,19
910,31
912,19
913,19
914,16
914,101
915,19
915,101
916,19
917,19
918,19
919,19
920,19
921,19
922,26
922,31
923,19
923,27
924,19
924,27
925,28
926,19
926,27
927,19
928,19
928,101
929,19
931,19
932,19
933,19
934,19
934,50
935,19
935,50
936,31
937,19
938,19
939,19
940,19
941,19
942,16
943,16
944,9
945,9
946,9
947,9
948,9
949,9
950,9
951,9
952,9
953,9
954,9
955,9
956,9
957,9
958,9
959,9
960,9
961,9
962,9
963,9
964,9
965,56
965,101
966,9
967,9
968,9
969,9
970,9
971,9
972,9
973,9
974,2
975,2
976,2
977,2
978,2
982,2
983,2
984,2
986,2
987,2
988,2
990,2
991,2
992,2
993,2
994,2
996,2
997,2
998,2
999,2
1000,2
1001,2
1002,2
1003,2
1004,2
1005,2
1006,2
1008,20
1008,32
1009,1
1010,9
1011,1
1012,23
1013,23
1014,23
1015,1
1016,1
1017,1
1018,5
1019,5
1020,4
1021,4
1022,4
1023,4
1024,4
1025,5
1027,24
1028,24
1029,24
1031,1
1031,46
1032,1
1032,46
1033,1
1033,46
1034,21
1037,4
1038,4
1039,24
1040,24
1041,24
1042,14
1043,1
1044,1
1045,2
1046,2
1047,2
1048,14
1049,1
1050,1
1051,1
1052,1
1053,1
1054,24
1055,24
1056,1
1057,21
1058,39
1059,39
1060,39
1061,1
1061,46
1062,14
1063,1
1063,46
1064,1
1064,46
1065,1
1065,46
1066,14
1066,46
1067,23
1068,23
1069,4
1070,4
1071,1
1071,46
1072,5
1073,5
1074,1
1074,46
1075,1
1076,14
1077,14
1078,24
1079,24
1080,46
1081,2
1082,1
1083,22
1084,22
1085,22
1086,22
1087,22
1088,22
1089,22
1090,22
1091,22
1092,22
1093,22
1094,22
1095,22
1096,22
1097,22
1098,22
1099,22
1100,22
1101,22
1102,22
1103,22
1104,22
1105,22
1106,22
1107,22
1108,22
1109,24
1110,24
1111,24
1112,24
1113,24
1114,22
1115,22
1116,22
1117,17
1118,16
1119,21
1120,21
1121,1
1122,5
1123,5
1124,5
1125,4
1126,4
1127,5
1128,4
1129,4
1130,5
1131,5
1132,5
1133,24
1134,4
1135,4
1136,24
1137,5
1138,5
1139,5
1140,5
1141,2
1142,2
1143,27
1144,26
1145,15
1145,27
1146,27
1147,27
1148,27
1149,26
1150,29
1151,15
1151,26
1154,26
1156,28
1157,28
1158,28
1160,28
1161,30
1162,30
1162,42
1163,30
1165,31
1166,19
1166,31
1167,19
1167,31
1168,31
1170,31
1171,31
1172,31
1173,31
1174,31
1175,31
1176,31
1177,15
1177,31
1178,19
1178,31
1180,31
1181,31
1182,31
1183,31
1184,31
1185,31
1186,31
1187,31
1188,31
1189,31
1190,31
1191,31
1192,31
1193,31
1194,31
1195,31
1196,31
1197,31
1198,79
1199,15
1199,31
1201,31
1203,31
1204,31
1205,31
1206,31
1207,31
1208,31
1209,32
1210,32
1211,32
1212,32
1213,32
1214,32
1215,32
1216,32
1217,32
1218,32
1219,32
1220,32
1221,32
1222,32
1223,32
1224,32
1225,32
1226,32
1227,32
1228,32
1229,32
1230,2
1231,2
1232,2
1235,2
1237,2
1238,2
1239,2
1240,2
1241,2
1242,2
1243,2
1245,2
1246,21
1247,21
1248,21
1249,21
1250,21
1251,21
1252,21
1253,21
1254,21
1255,21
1256,21
1257,21
1258,21
1259,21
1260,21
1261,21
1262,21
1263,21
1264,21
1265,21
1266,21
1267,21
1268,21
1269,21
1270,21
1271,21
1272,21
1273,21
1274,21
1275,21
1276,2
1277,2
1278,2
1279,2
1280,2
1281,2
1282,2
1283,2
1284,2
1285,2
1286,2
1287,2
1288,2
1289,2
1290,2
1291,2
1292,2
1293,14
1294,1
1294,46
1295,2
1296,33
1297,33
1298,33
1299,33
1300,33
1301,33
1302,35
1303,35
1304,33
1306,33
1307,33
1308,33
1309,34
1310,34
1311,31
1311,36
1312,35
1313,34
1315,33
1316,31
1316,33
1317,33
1318,33
1319,33
1320,33
1321,35
1322,35
1323,35
1324,35
1325,33
1326,35
1327,35
1328,35
1329,35
1330,31
1330,33
1331,33
1332,34
1333,34
1334,33
1335,34
1336,33
1337,33
1338,34
1339,33
1340,33
1341,37
1342,37
1343,37
1344,37
1345,37
1346,37
1347,37
1348,37
1349,37
1350,37
1351,38
1352,38
1353,38
1354,38
1355,38
1356,38
1357,38
1358,38
1359,38
1360,38
1361,38
1362,38
1363,38
1364,38
1365,38
1366,38
1367,38
1368,8
1369,8
1370,8
1371,8
1372,8
1373,8
1374,8
1375,8
1376,8
1377,8
1378,8
1379,8
1380,8
1381,8
1382,11
1383,11
1384,12
1385,11
1386,8
1387,8
1388,8
1389,8
1390,8
1391,8
1392,8
1393,8
1394,8
1395,8
1396,17
1397,17
1398,17
1399,1
1399,46
1400,1
1400,46
1401,33
1402,33
1403,33
1404,33
1405,34
1406,33
1407,33
1408,33
1409,33
1410,33
1411,33
1412,33
1413,33
1414,33
1415,33
1417,33
1418,33
1419,37
1421,37
1422,39
1423,39
1424,39
1425,39
1426,39
1427,39
1428,39
1429,39
1430,39
1431,41
1432,41
1433,41
1434,41
1435,41
1436,31
1437,41
1438,41
1439,41
1440,41
1441,41
1442,41
1443,41
1444,41
1445,41
1446,43
1447,43
1448,41
1449,43
1450,43
1451,43
1452,43
1453,43
1454,43
1455,43
1456,43
1457,43
1458,41
1459,42
1460,41
1462,41
1463,41
1464,41
1465,41
1466,41
1467,41
1468,43
1469,31
1469,88
1470,43
1471,43
1472,43
1473,43
1474,43
1475,43
1476,43
1477,43
1478,43
1479,43
1480,43
1481,43
1482,43
1483,43
1484,42
1485,42
1486,35
1487,35
1488,35
1489,35
1490,35
1491,35
1492,35
1493,35
1494,35
1495,35
1496,35
1497,35
1498,35
1499,35
1500,35
1501,35
1502,35
1503,35
1504,35
1505,35
1506,31
1507,31
1508,31
1509,31
1510,31
1511,31
1512,31
1513,31
1514,31
1515,31
1516,31
1517,31
1518,31
1519,31
1520,31
1521,31
1522,16
1522,101
1523,16
1524,16
1525,16
1526,16
1527,16
1527,101
1528,16
1529,16
1530,16
1531,16
1532,16
1532,101
1533,16
1533,101
1534,16
1535,16
1536,16
1537,16
1538,16
1539,16
1539,101
1540,16
1541,16
1542,16
1543,16
1544,16
1544,101
1545,16
1546,16
1547,35
1548,35
1549,35
1550,35
1551,33
1552,33
1553,33
1555,33
1557,44
1558,34
1559,35
1560,44
1561,44
1562,33
1563,35
1564,35
1565,16
1566,16
1566,101
1567,16
1567,101
1568,16
1568,101
1569,16
1570,16
1571,16
1572,2
1573,16
1574,16
1575,16
1576,16
1577,16
1578,16
1579,16
1580,2
1581,16
1582,73
1583,16
1584,16
1587,16
1588,16
1589,16
1589,101
1590,16
1591,16
1592,16
1593,16
1594,16
1594,101
1595,16
1596,16
1596,101
1597,16
1597,101
1598,16
1598,50
1599,16
1599,101
1600,16
1600,101
1601,16
1601,101
1602,45
1602,46
1603,45
1603,46
1604,46
1605,45
1605,46
1606,45
1607,45
1607,46
1608,45
1608,46
1609,45
1609,46
1610,45
1610,46
1611,16
1612,16
1613,16
1614,16
1615,2
1615,31
1616,31
1617,31
1618,16
1619,16
1620,16
1621,31
1621,88
1622,88
1622,101
1623,31
1623,88
1624,88
1624,101
1625,88
1625,101
1626,31
1626,50
1627,31
1627,101
1628,31
1629,31
1629,88
1630,31
1630,88
1631,31
1632,31
1632,41
1632,101
1633,31
1633,88
1634,31
1634,88
1635,31
1635,88
1636,31
1636,88
1637,31
1637,88
1638,31
1638,88
1639,31
1639,88
1640,1
1641,1
1642,1
1643,1
1644,1
1644,31
1645,31
1646,46
1647,46
1648,46
1649,45
1649,46
1650,45
1650,46
1651,46
1652,46
1653,16
1653,101
1654,16
1655,16
1655,101
1656,16
1656,101
1657,16
1657,101
1659,16
1660,9
1661,9
1662,9
1663,9
1664,9
1665,9
1666,43
1667,33
1668,33
1669,31
1670,18
1671,31
1672,31
1672,33
1673,31
1673,33
1674,34
1675,33
1676,33
1677,33
1678,33
1679,33
1680,33
1681,33
1682,33
1683,33
1684,33
1685,33
1686,46
1687,31
1687,92
1688,31
1689,16
1690,31
1691,31
1692,31
1693,31
1694,18
1695,31
1696,31
1697,31
1698,33
1699,33
1700,33
1701,31
1702,31
1702,92
1703,33
1704,16
1704,101
1705,16
1705,101
1706,1
1707,31
1708,31
1709,31
1710,31
1710,46
1711,1
1711,46
1712,1
1712,46
1713,1
1713,46
1714,31
1714,46
1715,14
1715,46
1716,31
1716,46
1717,31
1717,46
1718,1
1718,46
1720,31
1720,46
1721,31
1721,46
1722,1
1722,46
1723,14
1723,46
1724,1
1724,46
1725,1
1725,46
1726,1
1726,46
1727,1
1727,46
1728,1
1728,46
1729,1
1729,46
1730,1
1730,46
1731,1
1731,46
1732,1
1732,46
1733,1
1733,46
1734,1
1734,46
1735,1
1735,46
1736,1
1736,46
1737,1
1737,46
1738,1
1738,46
1739,1
1739,46
1740,31
1740,46
1741,31
1741,46
1742,45
1742,46
1743,45
1743,46
1744,45
1744,46
1745,14
1745,46
1746,1
1746,46
1747,1
1747,46
1748,1
1748,46
1749,1
1749,46
1750,1
1750,46
1751,1
1751,46
1752,31
1752,46
1753,31
1753,46
1754,1
1754,46
1755,1
1755,46
1756,1
1756,46
1757,1
1757,46
1758,1
1758,46
1759,1
1759,46
1760,1
1760,46
1761,46
1762,1
1762,46
1763,14
1763,46
1764,14
1764,46
1765,14
1765,46
1767,14
1767,46
1768,14
1768,46
1769,14
1769,46
1770,14
1770,46
1771,14
1772,14
1773,14
1773,46
1774,14
1775,14
1775,46
1776,14
1776,46
1777,14
1777,46
1778,14
1778,46
1779,1
1780,1
1781,14
1782,14
1783,31
1784,31
1786,14
1786,46
1787,14
1787,46
1788,31
1788,46
1789,1
1789,46
1790,1
1790,46
1791,1
1791,46
1792,1
1792,46
1793,1
1793,46
1794,1
1794,46
1795,1
1795,46
1796,1
1796,46
1797,1
1797,46
1798,1
1798,46
1799,14
1800,1
1800,46
1801,1
1801,46
1802,1
1802,46
1803,1
1803,46
1804,1
1804,46
1805,1
1805,46
1806,1
1806,46
1807,1
1808,1
1808,46
1809,1
1809,46
1810,1
1810,46
1811,1
1811,46
1812,1
1812,19
1813,31
1814,31
1814,92
1815,31
1816,31
1817,31
1818,31
1819,31
1820,31
1821,33
1822,33
1823,33
1824,33
1825,33
1826,33
1827,33
1828,31
1829,31
1830,31
1831,31
1832,31
1833,31
1834,33
1835,18
1836,31
1837,31
1837,47
1838,31
1838,47
1839,5
1839,47
1840,31
1840,47
1841,31
1842,31
1842,47
1843,6
1844,6
1845,5
1845,47
1846,5
1846,47
1847,31
1847,47
1848,4
1849,4
1850,31
1850,47
1851,5
1852,5
1853,31
1853,94
1854,1
1854,101
1855,5
1856,5
1857,5
1858,5
1859,5
1860,5
1861,5
1862,5
1863,5
1864,5
1865,5
1865,31
1866,5
1866,31
1867,5
1868,5
1869,5
1870,19
1871,19
1872,19
1873,19
1874,19
1875,19
1876,19
1877,2
1877,19
1878,1
1879,1
1880,1
1881,1
1882,1
1883,1
1884,1
1885,1
1886,1
1887,1
1888,1
1889,1
1890,1
1892,1
1893,1
1894,1
1895,1
1896,1
1897,1
1898,18
1899,1
1899,18
1900,31
1901,31
1902,31
1903,31
1904,31
1905,73
1906,73
1907,73
1908,73
1909,73
1910,73
1911,48
1912,48
1913,48
1914,1
1915,14
1916,14
1917,16
1918,1
1919,1
1920,1
1921,19
1922,19
1923,1
1925,1
1926,1
1927,1
1928,48
1929,49
1930,19
1930,48
1931,49
1932,48
1933,48
1934,49
1935,48
1936,48
1937,48
1938,48
1939,48
1940,48
1941,16
1941,50
1942,16
1942,50
1943,48
1944,48
1945,49
1946,48
1947,48
1948,49
1949,49
1951,1
1951,16
1952,48
1953,31
1954,31
1955,31
1956,31
1957,31
1958,31
1959,31
1960,31
1961,31
1962,31
1963,1
1964,1
1965,1
1966,1
1967,1
1968,1
1969,1
1969,120
1970,1
1970,120
1971,1
1971,120
1972,1
1972,120
1973,1
1973,120
1974,1
1974,120
1975,31
1976,1
1977,1
1978,31
1979,31
1980,1
1981,1
1982,31
1983,1
1984,31
1985,31
1986,31
1987,31
1988,31
1989,31
1990,1
1991,31
1992,31
1993,31
1994,31
1995,31
1996,31
1997,31
1998,31
1999,31
2000,31
2001,31
2002,31
2002,94
2003,31
2004,31
2004,94
2005,19
2006,19
2007,19
2008,19
2009,70
2010,31
2011,31
2012,19
2013,31
2014,74
2015,73
2016,31
2017,1
2018,1
2019,1
2020,31
2021,31
2022,31
2023,31
2024,19
2025,31
2026,31
2027,31
2027,94
2028,31
2028,94
2029,31
2030,31
2030,94
2031,31
2031,94
2032,31
2032,94
2033,31
2033,94
2034,31
2035,31
2036,16
2036,31
2037,1
2038,2
2039,1
2040,1
2041,19
2042,19
2043,1
2044,14
2044,68
2045,31
2046,68
2047,1
2048,68
2049,68
2050,68
2051,68
2052,68
2053,1
2054,23
2055,23
2056,23
2057,31
2058,31
2059,31
2060,16
2061,1
2062,31
2063,31
2064,31
2065,31
2066,18
2067,31
2068,31
2069,31
2070,15
2070,31
2071,68
2072,31
2073,1
2074,31
2074,94
2075,31
2075,94
2076,31
2076,94
2077,31
2077,94
2078,31
2078,94
2079,31
2079,102
2080,31
2080,94
2081,31
2081,94
2082,1
2083,1
2084,31
2085,31
2086,31
2087,31
2088,31
2089,31
2090,31
2090,101
2091,31
2091,101
2092,31
2093,31
2094,31
2094,101
2095,31
2095,94
2096,5
2097,5
2098,5
2099,5
2100,5
2101,5
2102,5
2103,5
2104,5
2105,5
2107,5
2108,5
2109,5
2110,23
2111,23
2112,23
2113,23
2114,1
2115,2
2116,31
2117,8
2118,8
2119,8
2120,8
2121,8
2122,8
2123,8
2124,8
2125,8
2126,8
2127,8
2128,8
2129,8
2130,8
2131,8
2132,8
2133,8
2134,8
2135,8
2136,8
2137,8
2138,8
2139,8
2140,8
2141,8
2142,8
2143,8
2144,8
2145,8
2146,8
2147,8
2148,8
2149,8
2150,8
2151,8
2152,8
2153,8
2154,8
2155,8
2156,8
2157,8
2158,8
2159,8
2160,8
2161,8
2162,1
2163,1
2164,1
2165,1
2166,1
2167,31
2168,1
2168,98
2169,1
2169,98
2170,1
2170,98
2171,19
2172,1
2172,98
2173,1
2173,98
2174,1
2174,98
2175,1
2175,98
2176,21
2177,1
2178,31
2178,71
2179,70
2180,31
2180,98
2181,27
2181,31
2182,31
2183,31
2184,31
2185,14
2185,31
2186,31
2187,31
2188,31
2189,31
2190,31
2191,31
2191,90
2192,26
2192,31
2193,31
2194,26
2194,31
2195,28
2195,31
2196,26
2196,31
2197,31
2198,31
2198,46
2199,31
2200,30
2200,31
2201,31
2202,28
2202,31
2203,31
2204,31
2205,31
2206,31
2208,31
2209,31
2210,31
2211,29
2211,31
2212,31
2213,31
2214,31
2215,26
2215,31
2216,31
2216,98
2217,31
2218,31
2219,31
2220,31
2221,31
2222,90
2223,31
2224,31
2225,28
2225,31
2226,70
2227,70
2228,70
2229,69
2230,31
2230,71
2231,70
2232,70
2233,70
2234,70
2235,70
2236,31
2236,71
2237,71
2238,31
2238,71
2239,15
2239,71
2240,1
2240,101
2241,1
2241,101
2242,1
2242,16
2242,101
2243,1
2243,101
2244,1
2244,101
2245,1
2245,101
2246,1
2246,101
2247,67
2247,101
2248,1
2248,101
2249,67
2250,67
2251,67
2252,1
2253,67
2253,101
2254,67
2254,101
2255,31
2256,2
2257,2
2258,2
2259,2
2260,74
2261,74
2262,31
2263,31
2264,15
2264,31
2264,71
2265,45
2266,31
2267,31
2268,1
2269,73
2270,73
2271,1
2272,1
2273,31
2274,31
2275,31
2277,19
2278,1
2278,97
2279,31
2280,15
2280,31
2281,1
2282,1
2283,1
2284,1
2285,17
2286,17
2287,17
2288,17
2289,17
2290,17
2291,17
2292,17
2293,17
2294,17
2294,30
2295,17
2296,17
2297,17
2298,17
2299,17
2300,17
2301,17
2302,17
2303,17
2304,17
2305,17
2306,17
2307,17
2308,17
2309,17
2310,17
2311,17
2312,17
2313,17
2314,17
2315,17
2316,17
2317,17
2318,17
2319,17
2320,17
2321,17
2322,17
2323,17
2324,17
2325,17
2326,17
2327,17
2328,17
2329,17
2330,17
2331,17
2332,17
2333,17
2334,17
2335,17
2336,17
2337,17
2338,17
2339,17
2340,17
2341,16
2342,16
2343,16
2344,16
2344,101
2345,16
2345,101
2346,16
2347,16
2348,16
2349,16
2350,16
2351,16
2351,101
2352,16
2353,16
2354,16
2355,16
2356,16
2357,31
2358,16
2359,16
2359,101
2360,16
2360,101
2361,16
2362,16
2363,16
2364,16
2365,16
2366,16
2367,16
2367,101
2368,16
2368,101
2369,16
2369,101
2370,16
2370,101
2371,16
2371,26
2372,16
2373,16
2373,101
2374,16
2375,16
2376,16
2377,16
2378,16
2379,16
2380,16
2381,16
2382,16
2383,31
2383,101
2384,31
2384,98
2385,31
2385,98
2386,31
2387,31
2389,31
2390,31
2391,19
2392,31
2393,19
2394,31
2394,101
2395,19
2396,31
2397,31
2398,19
2399,1
2400,1
2401,1
2402,1
2402,53
2403,1
2403,53
2404,1
2405,1
2407,1
2407,53
2408,1
2408,53
2409,1
2409,53
2410,24
2411,24
2413,24
2414,24
2415,24
2416,24
2417,24
2418,24
2419,24
2420,24
2421,24
2422,24
2423,24
2424,24
2425,24
2426,24
2427,24
2428,24
2429,24
2430,24
2431,24
2432,24
2433,24
2434,24
2435,24
2436,69
2437,69
2438,19
2439,1
2440,31
2441,31
2442,1
2444,8
2445,8
2446,8
2447,8
2448,8
2449,14
2450,8
2451,8
2452,8
2453,8
2454,1
2455,1
2456,31
2457,2
2458,1
2458,2
2459,65
2460,1
2462,31
2462,97
2463,31
2464,31
2464,97
2465,31
2465,97
2466,31
2466,97
2467,16
2468,16
2469,2
2470,2
2471,67
2472,31
2473,31
2474,31
2475,31
2476,31
2477,31
2478,31
2479,31
2480,31
2481,1
2482,1
2483,1
2484,1
2485,1
2487,1
2488,1
2489,1
2490,1
2491,2
2492,2
2493,1
2494,1
2495,1
2496,1
2497,27
2498,1
2499,1
2499,41
2500,41
2502,31
2503,31
2504,31
2505,31
2506,28
2506,31
2507,19
2508,19
2509,19
2510,31
2511,19
2511,31
2513,31
2513,92
2514,19
2514,31
2518,19
2518,31
2519,19
2519,31
2520,19
2520,31
2521,19
2521,31
2522,19
2522,31
2523,19
2524,19
2524,31
2525,19
2526,19
2526,31
2527,19
2528,19
2528,31
2529,19
2530,19
2531,19
2531,31
2532,19
2533,19
2535,45
2535,46
2536,94
2536,99
2537,94
2537,99
2538,8
2539,8
2540,8
2541,8
2542,8
2543,1
2544,1
2545,1
2546,22
2547,22
2548,22
2549,31
2550,31
2551,31
2552,31
2553,31
2554,1
2555,31
2555,92
2556,31
2556,92
2557,31
2557,92
2558,31
2559,16
2559,101
2560,16
2561,19
2562,31
2563,31
2564,31
2565,45
2565,46
2566,42
2567,105
2568,70
2569,70
2570,70
2571,70
2572,70
2573,28
2573,42
2574,70
2575,105
2576,42
2577,42
2578,42
2579,42
2580,42
2581,42
2582,42
2583,42
2584,82
2584,97
2585,1
2585,102
2586,2
2587,2
2588,1
2589,1
2590,68
2591,1
2592,36
2593,36
2594,36
2595,36
2596,36
2597,36
2598,36
2599,36
2600,36
2601,36
2602,14
2602,46
2603,2
2604,2
2605,2
2606,2
2607,2
2608,2
2609,2
2610,2
2611,2
2612,2
2613,2
2614,19
2614,101
2615,70
2616,32
2617,32
2618,32
2619,15
2619,71
2620,101
2621,41
2622,31
2623,31
2624,31
2624,41
2625,41
2626,41
2627,41
2628,41
2629,41
2630,41
2631,41
2632,41
2633,22
2634,22
2635,22
2636,16
2637,31
2639,4
2640,4
2641,4
2642,4
2643,4
2644,52
2645,8
2646,8
2647,8
2648,8
2649,8
2650,8
2651,8
2652,8
2653,8
2654,8
2655,8
2656,8
2657,8
2658,8
2659,8
2660,8
2661,8
2662,8
2663,8
2664,8
2665,8
2666,8
2667,8
2668,8
2669,8
2670,8
2671,8
2672,8
2673,8
2674,8
2675,8
2676,8
2677,8
2678,8
2679,8
2680,8
2681,8
2682,1
2682,97
2683,1
2683,101
2684,1
2684,101
2685,9
2686,9
2687,9
2688,9
2689,9
2690,9
2691,9
2692,9
2693,5
2694,5
2695,8
2696,8
2697,8
2698,8
2699,8
2700,8
2701,8
2702,8
2703,8
2704,8
2705,8
2706,8
2707,8
2708,1
2708,101
